"participantid","itemid","itemtype","message","target","competitor","distractor","id","answer","presentation_order","answer_which","targetpos","answer_order","correct","trialid","strategy_seen","strategy_answer","strategy_answer_which","strategy_answer_order","strategy_correct","strategy_text","experiment"
47,62,"filler type c","bh","pm_bh","pm_rh","ro_rh",1042870,"pm_bh","pm_rh,pm_bh,ro_rh","target",2,2,"True",6,NA,"","",NA,"","",1
47,63,"target complex","gm","gm_bh","gm_rh","ro_bh",1042882,"gm_bh","gm_rh,ro_bh,gm_bh","target",3,3,"True",18,NA,"","",NA,"","",1
47,64,"filler type a","gm","gm_rh","ro_rh","pm_bh",1042879,"gm_rh","gm_rh,ro_rh,pm_bh","target",1,1,"True",15,NA,"","",NA,"","",1
47,65,"filler type c","bh","gm_bh","gm_rh","ro_rh",1042914,"gm_bh","gm_bh,ro_rh,gm_rh","target",1,1,"True",50,NA,"","",NA,"","",1
47,66,"filler unambiguous","gm","gm_bh","ro_sc","pm_rh",1042902,"gm_bh","gm_bh,pm_rh,ro_sc","target",1,1,"True",38,NA,"","",NA,"","",1
48,1,"filler type b","rh","gm_rh","pm_sc","pm_bh",1045231,"gm_rh","pm_sc,gm_rh,pm_bh","target",2,2,"True",57,NA,"","",NA,"","",1
48,2,"target complex","rh","gm_rh","pm_rh","gm_sc",1045176,"pm_rh","gm_rh,pm_rh,gm_sc","competitor",1,2,"False",2,NA,"","",NA,"","",1
48,3,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1045234,"pm_rh","pm_rh,pm_rh,gm_bh","competitor",1,2,"False",60,NA,"","",NA,"","",1
48,4,"filler type a","rh","pm_rh","pm_sc","gm_bh",1045226,"pm_rh","gm_bh,pm_sc,pm_rh","target",3,3,"True",52,NA,"","",NA,"","",1
48,5,"target complex","bh","pm_bh","gm_bh","pm_sc",1045203,"pm_bh","gm_bh,pm_sc,pm_bh","target",3,3,"True",29,NA,"","",NA,"","",1
48,6,"filler unambiguous","rh","pm_rh","gm_sc","ro_bh",1045193,"pm_rh","ro_bh,gm_sc,pm_rh","target",3,3,"True",19,NA,"","",NA,"","",1
48,7,"target complex","gm","gm_bh","gm_rh","ro_bh",1045199,"gm_bh","ro_bh,gm_bh,gm_rh","target",2,2,"True",25,NA,"","",NA,"","",1
48,8,"target simple","pm","pm_sc","pm_rh","gm_bh",1045201,"pm_sc","pm_rh,gm_bh,pm_sc","target",3,3,"True",27,NA,"","",NA,"","",1
48,9,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1045222,"gm_bh","gm_bh,gm_bh,pm_sc","competitor",1,2,"False",48,NA,"","",NA,"","",1
48,10,"filler type c","rh","pm_rh","pm_bh","ro_bh",1045218,"pm_rh","ro_bh,pm_rh,pm_bh","target",2,2,"True",44,NA,"","",NA,"","",1
48,11,"filler type c","rh","gm_rh","gm_bh","ro_bh",1045238,"gm_rh","gm_bh,ro_bh,gm_rh","target",3,3,"True",64,NA,"","",NA,"","",1
48,12,"target simple","bh","ro_bh","gm_bh","pm_rh",1045178,"ro_bh","pm_rh,gm_bh,ro_bh","target",3,3,"True",4,NA,"","",NA,"","",1
48,13,"filler type a","bh","pm_bh","pm_sc","gm_rh",1045182,"pm_bh","pm_bh,pm_sc,gm_rh","target",1,1,"True",8,NA,"","",NA,"","",1
48,14,"filler unambiguous","rh","gm_rh","pm_bh","ro_sc",1045206,"gm_rh","gm_rh,pm_bh,ro_sc","target",1,1,"True",32,NA,"","",NA,"","",1
48,15,"target complex","gm","gm_rh","gm_bh","ro_rh",1045240,"gm_bh","gm_bh,gm_rh,ro_rh","competitor",2,1,"False",66,1,"gm_rh","target",2,"True","It’s similar to the highlighted creature",1
48,16,"filler type c","bh","gm_bh","gm_rh","ro_rh",1045227,"gm_bh","gm_rh,gm_bh,ro_rh","target",2,2,"True",53,NA,"","",NA,"","",1
48,17,"target complex","pm","pm_bh","pm_rh","ro_bh",1045190,"pm_rh","pm_rh,ro_bh,pm_bh","competitor",3,1,"False",16,NA,"","",NA,"","",1
48,18,"target simple","bh","ro_bh","pm_bh","gm_rh",1045188,"ro_bh","pm_bh,ro_bh,gm_rh","target",2,2,"True",14,NA,"","",NA,"","",1
48,19,"filler unambiguous","bh","ro_bh","gm_sc","pm_rh",1045230,"ro_bh","gm_sc,pm_rh,ro_bh","target",3,3,"True",56,NA,"","",NA,"","",1
48,20,"filler unambiguous","bh","ro_sc","gm_rh","pm_bh",1045197,"pm_bh","pm_bh,gm_rh,ro_sc","target",1,1,"True",23,NA,"","",NA,"","",1
48,21,"filler type c","gm","gm_bh","pm_bh","pm_sc",1045194,"gm_bh","pm_bh,pm_sc,gm_bh","target",3,3,"True",20,NA,"","",NA,"","",1
48,22,"filler type c","rh","pm_rh","pm_bh","ro_bh",1045186,"pm_rh","pm_rh,ro_bh,pm_bh","target",1,1,"True",12,NA,"","",NA,"","",1
48,23,"filler unambiguous","pm","pm_rh","gm_bh","ro_sc",1045223,"pm_rh","pm_rh,gm_bh,ro_sc","target",1,1,"True",49,NA,"","",NA,"","",1
48,24,"target complex","bh","pm_bh","gm_bh","pm_sc",1045175,"pm_bh","pm_bh,gm_bh,pm_sc","target",1,1,"True",1,NA,"","",NA,"","",1
48,25,"target complex","pm","pm_bh","pm_rh","ro_bh",1045210,"pm_rh","pm_bh,pm_rh,ro_bh","competitor",1,2,"False",36,NA,"","",NA,"","",1
48,26,"target simple","rh","ro_rh","gm_rh","pm_bh",1045224,"ro_rh","pm_bh,gm_rh,ro_rh","target",3,3,"True",50,NA,"","",NA,"","",1
48,27,"target simple","rh","ro_rh","gm_rh","pm_bh",1045189,"ro_rh","gm_rh,pm_bh,ro_rh","target",3,3,"True",15,NA,"","",NA,"","",1
48,28,"target simple","pm","pm_sc","pm_bh","gm_rh",1045215,"pm_sc","gm_rh,pm_bh,pm_sc","target",3,3,"True",41,NA,"","",NA,"","",1
48,29,"filler type a","bh","pm_bh","pm_sc","gm_rh",1045204,"pm_bh","pm_bh,pm_sc,gm_rh","target",1,1,"True",30,NA,"","",NA,"","",1
48,30,"target simple","pm","pm_sc","pm_bh","gm_rh",1045205,"pm_sc","pm_bh,pm_sc,gm_rh","target",2,2,"True",31,NA,"","",NA,"","",1
48,31,"filler ambiguous","pm","pm_rh","pm_rh","gm_bh",1045184,"pm_rh","gm_bh,pm_rh,pm_rh","competitor",2,3,"False",10,NA,"","",NA,"","",1
48,32,"filler type c","bh","pm_bh","pm_rh","ro_rh",1045213,"pm_bh","ro_rh,pm_rh,pm_bh","target",3,3,"True",39,NA,"","",NA,"","",1
48,33,"target simple","gm","gm_sc","gm_bh","pm_rh",1045181,"gm_bh","gm_bh,pm_rh,gm_sc","competitor",3,1,"False",7,NA,"","",NA,"","",1
48,34,"filler type b","bh","pm_bh","gm_rh","ro_rh",1045196,"pm_bh","gm_rh,ro_rh,pm_bh","target",3,3,"True",22,NA,"","",NA,"","",1
48,35,"filler ambiguous","bh","gm_bh","gm_bh","pm_rh",1045221,"gm_bh","gm_bh,pm_rh,gm_bh","target",3,3,"True",47,NA,"","",NA,"","",1
48,36,"target simple","pm","pm_sc","pm_rh","gm_bh",1045192,"pm_sc","pm_rh,pm_sc,gm_bh","target",2,2,"True",18,NA,"","",NA,"","",1
48,37,"filler unambiguous","rh","gm_rh","pm_sc","ro_bh",1045237,"gm_rh","pm_sc,gm_rh,ro_bh","target",2,2,"True",63,NA,"","",NA,"","",1
48,38,"filler type b","rh","pm_rh","ro_bh","gm_bh",1045233,"pm_rh","gm_bh,pm_rh,ro_bh","target",2,2,"True",59,NA,"","",NA,"","",1
48,39,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1045208,"pm_rh","pm_rh,gm_bh,pm_rh","target",3,3,"True",34,NA,"","",NA,"","",1
48,40,"target simple","bh","ro_bh","gm_bh","pm_rh",1045200,"ro_bh","ro_bh,gm_bh,pm_rh","target",1,1,"True",26,NA,"","",NA,"","",1
48,41,"filler type a","gm","gm_bh","ro_bh","pm_rh",1045219,"gm_bh","pm_rh,ro_bh,gm_bh","target",3,3,"True",45,NA,"","",NA,"","",1
48,42,"target simple","pm","pm_sc","pm_rh","gm_bh",1045239,"pm_rh","pm_sc,pm_rh,gm_bh","competitor",1,2,"False",65,2,"pm_rh","competitor",2,"False","It is close to the creature displayed",1
48,43,"target complex","pm","pm_rh","pm_bh","ro_rh",1045185,"pm_rh","ro_rh,pm_rh,pm_bh","target",2,2,"True",11,NA,"","",NA,"","",1
48,44,"filler type b","gm","gm_bh","pm_rh","pm_sc",1045187,"gm_bh","pm_sc,gm_bh,pm_rh","target",2,2,"True",13,NA,"","",NA,"","",1
48,45,"filler type b","pm","pm_rh","gm_bh","gm_sc",1045212,"pm_rh","pm_rh,gm_bh,gm_sc","target",1,1,"True",38,NA,"","",NA,"","",1
48,46,"filler unambiguous","bh","ro_bh","pm_sc","gm_rh",1045214,"ro_bh","gm_rh,ro_bh,pm_sc","target",2,2,"True",40,NA,"","",NA,"","",1
48,47,"filler type a","rh","pm_rh","pm_sc","gm_bh",1045180,"pm_rh","pm_sc,pm_rh,gm_bh","target",2,2,"True",6,NA,"","",NA,"","",1
48,48,"filler unambiguous","pm","pm_rh","ro_sc","gm_bh",1045235,"pm_rh","pm_rh,gm_bh,ro_sc","target",1,1,"True",61,NA,"","",NA,"","",1
48,49,"target complex","gm","gm_rh","gm_bh","ro_rh",1045198,"gm_rh","ro_rh,gm_bh,gm_rh","target",3,3,"True",24,NA,"","",NA,"","",1
48,50,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1045209,"gm_bh","gm_bh,gm_bh,pm_sc","target",2,2,"True",35,NA,"","",NA,"","",1
48,51,"target complex","pm","pm_rh","pm_bh","ro_rh",1045220,"pm_bh","ro_rh,pm_bh,pm_rh","competitor",3,2,"False",46,NA,"","",NA,"","",1
48,52,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1045232,"pm_rh","gm_sc,pm_rh,pm_rh","competitor",2,3,"False",58,NA,"","",NA,"","",1
48,53,"filler ambiguous","pm","pm_rh","pm_rh","gm_sc",1045183,"pm_rh","pm_rh,pm_rh,gm_sc","competitor",2,1,"False",9,NA,"","",NA,"","",1
48,54,"filler type c","bh","pm_bh","pm_rh","ro_rh",1045202,"pm_bh","pm_rh,pm_bh,ro_rh","target",2,2,"True",28,NA,"","",NA,"","",1
48,55,"filler type c","rh","gm_rh","gm_bh","ro_bh",1045216,"gm_rh","ro_bh,gm_rh,gm_bh","target",2,2,"True",42,NA,"","",NA,"","",1
48,56,"filler type b","gm","gm_rh","ro_bh","pm_bh",1045177,"gm_rh","gm_rh,pm_bh,ro_bh","target",1,1,"True",3,NA,"","",NA,"","",1
48,57,"target complex","pm","pm_rh","pm_bh","ro_rh",1045228,"pm_bh","pm_rh,ro_rh,pm_bh","competitor",1,3,"False",54,NA,"","",NA,"","",1
48,58,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1045195,"pm_rh","pm_rh,gm_sc,pm_rh","competitor",1,3,"False",21,NA,"","",NA,"","",1
48,59,"target simple","pm","pm_sc","pm_bh","gm_rh",1045217,"pm_bh","pm_sc,pm_bh,gm_rh","competitor",1,2,"False",43,NA,"","",NA,"","",1
48,60,"filler type c","gm","gm_bh","pm_bh","pm_sc",1045179,"gm_bh","gm_bh,pm_sc,pm_bh","target",1,1,"True",5,NA,"","",NA,"","",1
48,61,"filler type c","pm","pm_rh","gm_rh","gm_sc",1045211,"pm_rh","gm_rh,gm_sc,pm_rh","target",3,3,"True",37,NA,"","",NA,"","",1
48,62,"filler type c","bh","pm_bh","pm_rh","ro_rh",1045225,"pm_bh","ro_rh,pm_rh,pm_bh","target",3,3,"True",51,NA,"","",NA,"","",1
48,63,"target complex","gm","gm_bh","gm_rh","ro_bh",1045207,"gm_bh","gm_rh,ro_bh,gm_bh","target",3,3,"True",33,NA,"","",NA,"","",1
48,64,"filler type a","gm","gm_rh","ro_rh","pm_bh",1045191,"gm_rh","ro_rh,gm_rh,pm_bh","target",2,2,"True",17,NA,"","",NA,"","",1
48,65,"filler type c","bh","gm_bh","gm_rh","ro_rh",1045236,"gm_bh","ro_rh,gm_bh,gm_rh","target",2,2,"True",62,NA,"","",NA,"","",1
48,66,"filler unambiguous","gm","gm_bh","ro_sc","pm_rh",1045229,"gm_bh","ro_sc,pm_rh,gm_bh","target",3,3,"True",55,NA,"","",NA,"","",1
49,1,"filler type b","rh","gm_rh","pm_sc","pm_bh",1045521,"gm_rh","pm_bh,pm_sc,gm_rh","target",3,3,"True",17,NA,"","",NA,"","",1
49,2,"target complex","rh","gm_rh","pm_rh","gm_sc",1045558,"pm_rh","pm_rh,gm_rh,gm_sc","competitor",2,1,"False",54,NA,"","",NA,"","",1
49,3,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1045507,"gm_bh","gm_bh,pm_rh,pm_rh","distractor",2,1,"False",3,NA,"","",NA,"","",1
49,4,"filler type a","rh","pm_rh","pm_sc","gm_bh",1045557,"pm_rh","pm_sc,gm_bh,pm_rh","target",3,3,"True",53,NA,"","",NA,"","",1
49,5,"target complex","bh","pm_bh","gm_bh","pm_sc",1045548,"gm_bh","gm_bh,pm_bh,pm_sc","competitor",2,1,"False",44,NA,"","",NA,"","",1
49,6,"filler unambiguous","rh","pm_rh","gm_sc","ro_bh",1045526,"pm_rh","pm_rh,gm_sc,ro_bh","target",1,1,"True",22,NA,"","",NA,"","",1
49,7,"target complex","gm","gm_bh","gm_rh","ro_bh",1045529,"gm_rh","ro_bh,gm_rh,gm_bh","competitor",3,2,"False",25,NA,"","",NA,"","",1
49,8,"target simple","pm","pm_sc","pm_rh","gm_bh",1045544,"pm_sc","gm_bh,pm_rh,pm_sc","target",3,3,"True",40,NA,"","",NA,"","",1
49,9,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1045523,"gm_bh","gm_bh,gm_bh,pm_sc","competitor",2,1,"False",19,NA,"","",NA,"","",1
49,10,"filler type c","rh","pm_rh","pm_bh","ro_bh",1045510,"pm_rh","pm_rh,pm_bh,ro_bh","target",1,1,"True",6,NA,"","",NA,"","",1
49,11,"filler type c","rh","gm_rh","gm_bh","ro_bh",1045505,"gm_rh","gm_rh,gm_bh,ro_bh","target",1,1,"True",1,NA,"","",NA,"","",1
49,12,"target simple","bh","ro_bh","gm_bh","pm_rh",1045512,"ro_bh","ro_bh,pm_rh,gm_bh","target",1,1,"True",8,NA,"","",NA,"","",1
49,13,"filler type a","bh","pm_bh","pm_sc","gm_rh",1045547,"pm_bh","pm_bh,gm_rh,pm_sc","target",1,1,"True",43,NA,"","",NA,"","",1
49,14,"filler unambiguous","rh","gm_rh","pm_bh","ro_sc",1045551,"gm_rh","pm_bh,ro_sc,gm_rh","target",3,3,"True",47,NA,"","",NA,"","",1
49,15,"target complex","gm","gm_rh","gm_bh","ro_rh",1045545,"gm_rh","ro_rh,gm_rh,gm_bh","target",2,2,"True",41,NA,"","",NA,"","",1
49,16,"filler type c","bh","gm_bh","gm_rh","ro_rh",1045511,"gm_bh","gm_bh,ro_rh,gm_rh","target",1,1,"True",7,NA,"","",NA,"","",1
49,17,"target complex","pm","pm_bh","pm_rh","ro_bh",1045525,"pm_rh","pm_rh,ro_bh,pm_bh","competitor",3,1,"False",21,NA,"","",NA,"","",1
49,18,"target simple","bh","ro_bh","pm_bh","gm_rh",1045566,"ro_bh","gm_rh,ro_bh,pm_bh","target",2,2,"True",62,NA,"","",NA,"","",1
49,19,"filler unambiguous","bh","ro_bh","gm_sc","pm_rh",1045535,"ro_bh","ro_bh,gm_sc,pm_rh","target",1,1,"True",31,NA,"","",NA,"","",1
49,20,"filler unambiguous","bh","ro_sc","gm_rh","pm_bh",1045519,"pm_bh","ro_sc,gm_rh,pm_bh","target",3,3,"True",15,NA,"","",NA,"","",1
49,21,"filler type c","gm","gm_bh","pm_bh","pm_sc",1045528,"gm_bh","gm_bh,pm_sc,pm_bh","target",1,1,"True",24,NA,"","",NA,"","",1
49,22,"filler type c","rh","pm_rh","pm_bh","ro_bh",1045563,"pm_rh","pm_bh,ro_bh,pm_rh","target",3,3,"True",59,NA,"","",NA,"","",1
49,23,"filler unambiguous","pm","pm_rh","gm_bh","ro_sc",1045570,"pm_rh","pm_rh,ro_sc,gm_bh","target",1,1,"True",66,NA,"","",NA,"","",1
49,24,"target complex","bh","pm_bh","gm_bh","pm_sc",1045552,"gm_bh","pm_sc,pm_bh,gm_bh","competitor",2,3,"False",48,NA,"","",NA,"","",1
49,25,"target complex","pm","pm_bh","pm_rh","ro_bh",1045559,"pm_rh","pm_rh,ro_bh,pm_bh","competitor",3,1,"False",55,NA,"","",NA,"","",1
49,26,"target simple","rh","ro_rh","gm_rh","pm_bh",1045546,"ro_rh","pm_bh,ro_rh,gm_rh","target",2,2,"True",42,NA,"","",NA,"","",1
49,27,"target simple","rh","ro_rh","gm_rh","pm_bh",1045543,"ro_rh","ro_rh,pm_bh,gm_rh","target",1,1,"True",39,NA,"","",NA,"","",1
49,28,"target simple","pm","pm_sc","pm_bh","gm_rh",1045513,"pm_sc","pm_sc,pm_bh,gm_rh","target",1,1,"True",9,NA,"","",NA,"","",1
49,29,"filler type a","bh","pm_bh","pm_sc","gm_rh",1045564,"pm_bh","gm_rh,pm_sc,pm_bh","target",3,3,"True",60,NA,"","",NA,"","",1
49,30,"target simple","pm","pm_sc","pm_bh","gm_rh",1045562,"pm_sc","pm_bh,gm_rh,pm_sc","target",3,3,"True",58,1,"pm_sc","target",3,"True","the image stands out from the rest because of the scarf.",1
49,31,"filler ambiguous","pm","pm_rh","pm_rh","gm_bh",1045533,"gm_bh","pm_rh,pm_rh,gm_bh","distractor",1,3,"False",29,NA,"","",NA,"","",1
49,32,"filler type c","bh","pm_bh","pm_rh","ro_rh",1045527,"pm_bh","ro_rh,pm_bh,pm_rh","target",2,2,"True",23,NA,"","",NA,"","",1
49,33,"target simple","gm","gm_sc","gm_bh","pm_rh",1045516,"gm_bh","gm_bh,pm_rh,gm_sc","competitor",3,1,"False",12,NA,"","",NA,"","",1
49,34,"filler type b","bh","pm_bh","gm_rh","ro_rh",1045531,"pm_bh","pm_bh,ro_rh,gm_rh","target",1,1,"True",27,NA,"","",NA,"","",1
49,35,"filler ambiguous","bh","gm_bh","gm_bh","pm_rh",1045553,"gm_bh","pm_rh,gm_bh,gm_bh","target",2,2,"True",49,NA,"","",NA,"","",1
49,36,"target simple","pm","pm_sc","pm_rh","gm_bh",1045530,"pm_sc","gm_bh,pm_sc,pm_rh","target",2,2,"True",26,NA,"","",NA,"","",1
49,37,"filler unambiguous","rh","gm_rh","pm_sc","ro_bh",1045567,"gm_rh","gm_rh,pm_sc,ro_bh","target",1,1,"True",63,NA,"","",NA,"","",1
49,38,"filler type b","rh","pm_rh","ro_bh","gm_bh",1045568,"pm_rh","ro_bh,pm_rh,gm_bh","target",2,2,"True",64,NA,"","",NA,"","",1
49,39,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1045514,"pm_rh","pm_rh,gm_bh,pm_rh","target",1,1,"True",10,NA,"","",NA,"","",1
49,40,"target simple","bh","ro_bh","gm_bh","pm_rh",1045561,"ro_bh","pm_rh,ro_bh,gm_bh","target",2,2,"True",57,NA,"","",NA,"","",1
49,41,"filler type a","gm","gm_bh","ro_bh","pm_rh",1045538,"gm_bh","gm_bh,pm_rh,ro_bh","target",1,1,"True",34,NA,"","",NA,"","",1
49,42,"target simple","pm","pm_sc","pm_rh","gm_bh",1045520,"gm_bh","pm_rh,pm_sc,gm_bh","distractor",2,3,"False",16,NA,"","",NA,"","",1
49,43,"target complex","pm","pm_rh","pm_bh","ro_rh",1045540,"pm_bh","ro_rh,pm_bh,pm_rh","competitor",3,2,"False",36,2,"pm_bh","competitor",2,"False","the image stands because of the blue hat that's different from the rest.",1
49,44,"filler type b","gm","gm_bh","pm_rh","pm_sc",1045560,"gm_bh","pm_sc,gm_bh,pm_rh","target",2,2,"True",56,NA,"","",NA,"","",1
49,45,"filler type b","pm","pm_rh","gm_bh","gm_sc",1045506,"pm_rh","pm_rh,gm_bh,gm_sc","target",1,1,"True",2,NA,"","",NA,"","",1
49,46,"filler unambiguous","bh","ro_bh","pm_sc","gm_rh",1045532,"ro_bh","pm_sc,gm_rh,ro_bh","target",3,3,"True",28,NA,"","",NA,"","",1
49,47,"filler type a","rh","pm_rh","pm_sc","gm_bh",1045556,"pm_rh","pm_sc,gm_bh,pm_rh","target",3,3,"True",52,NA,"","",NA,"","",1
49,48,"filler unambiguous","pm","pm_rh","ro_sc","gm_bh",1045565,"pm_rh","gm_bh,ro_sc,pm_rh","target",3,3,"True",61,NA,"","",NA,"","",1
49,49,"target complex","gm","gm_rh","gm_bh","ro_rh",1045509,"gm_bh","gm_rh,ro_rh,gm_bh","competitor",1,3,"False",5,NA,"","",NA,"","",1
49,50,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1045550,"gm_bh","gm_bh,pm_sc,gm_bh","competitor",3,1,"False",46,NA,"","",NA,"","",1
49,51,"target complex","pm","pm_rh","pm_bh","ro_rh",1045518,"pm_bh","pm_bh,ro_rh,pm_rh","competitor",3,1,"False",14,NA,"","",NA,"","",1
49,52,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1045536,"pm_rh","pm_rh,pm_rh,gm_sc","competitor",2,1,"False",32,NA,"","",NA,"","",1
49,53,"filler ambiguous","pm","pm_rh","pm_rh","gm_sc",1045508,"pm_rh","gm_sc,pm_rh,pm_rh","competitor",3,2,"False",4,NA,"","",NA,"","",1
49,54,"filler type c","bh","pm_bh","pm_rh","ro_rh",1045524,"ro_rh","ro_rh,pm_rh,pm_bh","distractor",3,1,"False",20,NA,"","",NA,"","",1
49,55,"filler type c","rh","gm_rh","gm_bh","ro_bh",1045522,"gm_rh","gm_rh,gm_bh,ro_bh","target",1,1,"True",18,NA,"","",NA,"","",1
49,56,"filler type b","gm","gm_rh","ro_bh","pm_bh",1045539,"gm_rh","pm_bh,gm_rh,ro_bh","target",2,2,"True",35,NA,"","",NA,"","",1
49,57,"target complex","pm","pm_rh","pm_bh","ro_rh",1045549,"pm_bh","pm_bh,pm_rh,ro_rh","competitor",2,1,"False",45,NA,"","",NA,"","",1
49,58,"filler ambiguous","rh","pm_rh","pm_rh","gm_sc",1045517,"pm_rh","pm_rh,pm_rh,gm_sc","target",1,1,"True",13,NA,"","",NA,"","",1
49,59,"target simple","pm","pm_sc","pm_bh","gm_rh",1045554,"pm_sc","pm_sc,gm_rh,pm_bh","target",1,1,"True",50,NA,"","",NA,"","",1
49,60,"filler type c","gm","gm_bh","pm_bh","pm_sc",1045534,"gm_bh","pm_sc,pm_bh,gm_bh","target",3,3,"True",30,NA,"","",NA,"","",1
49,61,"filler type c","pm","pm_rh","gm_rh","gm_sc",1045537,"pm_rh","gm_sc,pm_rh,gm_rh","target",2,2,"True",33,NA,"","",NA,"","",1
49,62,"filler type c","bh","pm_bh","pm_rh","ro_rh",1045555,"pm_bh","ro_rh,pm_rh,pm_bh","target",3,3,"True",51,NA,"","",NA,"","",1
49,63,"target complex","gm","gm_bh","gm_rh","ro_bh",1045542,"gm_rh","gm_rh,ro_bh,gm_bh","competitor",3,1,"False",38,NA,"","",NA,"","",1
49,64,"filler type a","gm","gm_rh","ro_rh","pm_bh",1045569,"gm_rh","ro_rh,pm_bh,gm_rh","target",3,3,"True",65,NA,"","",NA,"","",1
49,65,"filler type c","bh","gm_bh","gm_rh","ro_rh",1045515,"gm_bh","ro_rh,gm_rh,gm_bh","target",3,3,"True",11,NA,"","",NA,"","",1
49,66,"filler unambiguous","gm","gm_bh","ro_sc","pm_rh",1045541,"gm_bh","gm_bh,pm_rh,ro_sc","target",1,1,"True",37,NA,"","",NA,"","",1
50,1,"filler type b","rh","gm_rh","pm_sc","pm_bh",1042702,"gm_rh","pm_sc,gm_rh,pm_bh","target",2,2,"True",38,NA,"","",NA,"","",1
50,2,"target complex","rh","gm_rh","pm_rh","gm_sc",1042682,"gm_rh","gm_sc,pm_rh,gm_rh","target",3,3,"True",18,NA,"","",NA,"","",1
50,3,"filler ambiguous","rh","pm_rh","pm_rh","gm_bh",1042692,"pm_rh","gm_bh,pm_rh,pm_rh","competitor",3,2,"False",28,NA,"","",NA,"","",1
50,4,"filler type a","rh","pm_rh","pm_sc","gm_bh",1042727,"pm_rh","pm_sc,gm_bh,pm_rh","target",3,3,"True",63,NA,"","",NA,"","",1
50,5,"target complex","bh","pm_bh","gm_bh","pm_sc",1042673,"pm_bh","pm_bh,gm_bh,pm_sc","target",1,1,"True",9,NA,"","",NA,"","",1
50,6,"filler unambiguous","rh","pm_rh","gm_sc","ro_bh",1042666,"pm_rh","pm_rh,ro_bh,gm_sc","target",1,1,"True",2,NA,"","",NA,"","",1
50,7,"target complex","gm","gm_bh","gm_rh","ro_bh",1042671,"gm_rh","gm_bh,ro_bh,gm_rh","competitor",1,3,"False",7,NA,"","",NA,"","",1
50,8,"target simple","pm","pm_sc","pm_rh","gm_bh",1042669,"pm_sc","pm_rh,gm_bh,pm_sc","target",3,3,"True",5,NA,"","",NA,"","",1
50,9,"filler ambiguous","gm","gm_bh","gm_bh","pm_sc",1042694,"gm_bh","pm_sc,gm_bh,gm_bh","competitor",3,2,"False",30,NA,"","",NA,"","",1
50,10,"filler type c","rh","pm_rh","pm_bh","ro_bh",1042717,"pm_rh","pm_rh,pm_bh,ro_bh","target",1,1,"True",53,NA,"","",NA,"","",1
50,11,"filler type c","rh","gm_rh","gm_bh","ro_bh",1042686,"gm_rh","ro_bh,gm_rh,gm_bh","target",2,2,"True",22,NA,"","",NA,"","",1
50,12,"target simple","bh","ro_bh","gm_bh","pm_rh",1042696,"ro_bh","pm_rh,ro_bh,gm_bh","target",2,2,"True",32,NA,"","",NA,"","",1
50,13,"filler type a","bh","pm_bh","pm_sc","gm_rh",1042704,"pm_bh","pm_sc,pm_bh,gm_rh","target",2,2,"True",40,NA,"","",NA,"","",1
50,14,"filler unambiguous","rh","gm_rh","pm_bh","ro_sc",1042730,"gm_rh","pm_bh,gm_rh,ro_sc","target",2,2,"True",66,NA,"","",NA,"","",1
50,15,"target complex","gm","gm_rh","gm_bh","ro_rh",1042678,"gm_rh","gm_rh,ro_rh,gm_bh","target",1,1,"True",14,NA,"","",NA,"","",1
50,16,"filler type c","bh","gm_bh","gm_rh","ro_rh",1042715,"gm_bh","gm_bh,gm_rh,ro_rh","target",1,1,"True",51,NA,"","",NA,"","",1
50,17,"target complex","pm","pm_bh","pm_rh","ro_bh",1042674,"pm_bh","ro_bh,pm_rh,pm_bh","target",3,3,"True",10,2,"pm_bh","target",3,"True","If they wanted me to choose the other purple monster, they'd choose red hat. Because there's two blue hats, they have to choose purple monster for that one.",1
50,18,"target simple","bh","ro_bh","pm_bh","gm_rh",1042708,"ro_bh","ro_bh,pm_bh,gm_rh","target",1,1,"True",44,1,"ro_bh","target",1,"True","Because there's two blue hat creatures, but no robot image. if they wanted me to pick purple monster, they would've chosen that. process of elimination.",1
50,19,"filler unambiguous","bh","ro_bh","gm_sc","pm_rh",1042672,"ro_bh","ro_bh,gm_sc,pm_rh","target",1,1,"True",8,NA,"","",NA,"","",1
50,20,"filler unambiguous","bh","ro_sc","gm_rh","pm_bh",1042701,"pm_bh","ro_sc,pm_bh,gm_rh","target",2,2,"True",37,NA,"","",NA,"","",1
50,21,"filler type c","gm","gm_bh","pm_bh","pm_sc",1042670,"gm_bh","pm_sc,pm_bh,gm_bh","target",3,3,"True",6,NA,"","",NA,"","",1
50,22,"filler type c","rh","pm_rh","pm_bh","ro_bh",1042690,"pm_rh","pm_bh,ro_bh,pm_rh","target",3,3,"True",26,NA,"","",NA,"","",1
